lat,lon,mean_rh_frac,mean_t_amb_c,mean_solar_w_m2,salt,hydrogel_thickness_mm,eps_abs,tau_glass,eps_abs_ir,eps_glass_ir,fin_area_ratio,vapor_gap_mm,warmup_method,resolution,mean_yield_kg_m2,mean_eta_thermal,n_periods,fidelity,cx_eps_abs_ir,cx_glazing_panes,cx_evacuated_gap,cx_condenser_air_speed_m_s,cx_blend_weights,condenser_mode,c_w_floor_mode,variant
-33.0,21.0,0.548378,19.5423,477.23,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.650111,0.276319,366,simple,,,,,,ode,hydrate,base
-33.0,24.0,0.556394,21.4462,461.97,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.74092,0.294929,366,simple,,,,,,ode,hydrate,base
-33.0,27.0,0.667701,20.5481,410.38,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.672832,0.320273,366,simple,,,,,,ode,hydrate,base
-30.0,144.0,0.472725,22.0822,471.22,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.157237,0.242585,366,simple,,,,,,ode,hydrate,base
-30.0,147.0,0.527482,21.752,469.82,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.444807,0.269819,366,simple,,,,,,ode,hydrate,base
-30.0,150.0,0.628566,19.1124,448.81,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.593357,0.288575,366,simple,,,,,,ode,hydrate,base
-30.0,153.0,0.788959,19.3233,397.89,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,2.757159,0.345765,366,simple,,,,,,ode,hydrate,base
-27.0,-69.0,0.355265,-2.8483,618.51,LiCl,10.0,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,0.647981,0.054427,366,simple,,,,,,ode,hydrate,base
-27.0,-66.0,0.311647,15.9632,560.6,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.840119,0.15694,366,simple,,,,,,ode,hydrate,base
-24.0,-51.0,0.737361,22.5114,442.36,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.031631,0.346499,366,simple,,,,,,ode,hydrate,base
-24.0,-48.0,0.825863,24.4571,414.39,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.194007,0.391014,366,simple,,,,,,ode,hydrate,base
-24.0,15.0,0.487018,20.3407,559.64,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.906491,0.262951,366,simple,,,,,,ode,hydrate,base
-24.0,18.0,0.250756,23.3275,549.12,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.560099,0.150327,366,simple,,,,,,ode,hydrate,base
-24.0,21.0,0.301924,23.8665,542.72,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.95113,0.187539,366,simple,,,,,,ode,hydrate,base
-24.0,24.0,0.355074,22.681,527.18,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.125732,0.209235,366,simple,,,,,,ode,hydrate,base
-24.0,27.0,0.414489,22.6433,507.76,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.394309,0.243315,366,simple,,,,,,ode,hydrate,base
-21.0,24.0,0.344894,24.8204,540.15,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.279047,0.218929,366,simple,,,,,,ode,hydrate,base
-21.0,27.0,0.430806,22.8101,527.39,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.560568,0.252106,366,simple,,,,,,ode,hydrate,base
-21.0,30.0,0.560793,23.6989,487.09,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.95588,0.310296,366,simple,,,,,,ode,hydrate,base
-21.0,33.0,0.620556,26.1568,484.12,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.425548,0.360897,366,simple,,,,,,ode,hydrate,base
-21.0,45.0,0.567964,26.1798,507.44,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.365296,0.342211,366,simple,,,,,,ode,hydrate,base
-21.0,48.0,0.851081,23.2792,406.82,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.177201,0.395278,366,simple,,,,,,ode,hydrate,base
-21.0,117.0,0.425209,26.1861,529.09,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.885184,0.282216,366,simple,,,,,,ode,hydrate,base
-18.0,36.0,0.695035,26.4495,479.6,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,3.65138,0.393452,366,simple,,,,,,ode,hydrate,base
-18.0,45.0,0.66744,24.1176,507.58,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.616553,0.36909,366,simple,,,,,,ode,hydrate,base
-18.0,48.0,0.777099,20.2345,450.44,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,3.236209,0.371428,366,simple,,,,,,ode,hydrate,base
-18.0,123.0,0.497086,29.0999,507.08,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.231393,0.326866,366,simple,,,,,,ode,hydrate,base
-18.0,126.0,0.454783,28.9953,510.63,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.95577,0.297929,366,simple,,,,,,ode,hydrate,base
-18.0,129.0,0.479494,26.3688,509.48,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.903225,0.295243,366,simple,,,,,,ode,hydrate,base
-15.0,132.0,0.585653,26.8891,503.13,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.272477,0.340858,366,simple,,,,,,ode,hydrate,base
-15.0,135.0,0.665417,26.3657,495.54,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.663192,0.384541,366,simple,,,,,,ode,hydrate,base
-15.0,144.0,0.696933,25.4016,461.18,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,3.341287,0.376257,366,simple,,,,,,ode,hydrate,base
-12.0,-75.0,0.781305,2.5133,471.22,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.865771,0.204941,366,simple,,,,,,ode,hydrate,base
-12.0,-72.0,0.76831,5.8309,441.16,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.996405,0.232275,366,simple,,,,,,ode,hydrate,base
-12.0,-69.0,0.804721,25.607,435.57,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.386893,0.403445,366,simple,,,,,,ode,hydrate,base
-9.0,-45.0,0.587687,27.2432,512.02,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.341842,0.342045,366,simple,,,,,,ode,hydrate,base
-9.0,-42.0,0.551288,25.6692,517.65,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.184465,0.321575,366,simple,,,,,,ode,hydrate,base
-9.0,-39.0,0.61788,25.5284,504.17,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.448078,0.355719,366,simple,,,,,,ode,hydrate,base
-9.0,-36.0,0.808868,26.0268,455.49,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.642199,0.413389,366,simple,,,,,,ode,hydrate,base
-9.0,15.0,0.772835,21.1443,464.22,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,3.375958,0.380943,366,simple,,,,,,ode,hydrate,base
-9.0,18.0,0.651838,21.4473,475.57,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.991447,0.329799,366,simple,,,,,,ode,hydrate,base
-9.0,21.0,0.622234,23.6659,484.34,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.04132,0.330506,366,simple,,,,,,ode,hydrate,base
-6.0,24.0,0.664033,25.5228,455.47,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.172585,0.364699,366,simple,,,,,,ode,hydrate,base
-6.0,27.0,0.606107,26.9446,469.28,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.118518,0.34651,366,simple,,,,,,ode,hydrate,base
-6.0,30.0,0.734432,24.1006,473.18,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,3.392693,0.37568,366,simple,,,,,,ode,hydrate,base
-6.0,33.0,0.600534,23.4148,511.83,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.146846,0.323789,366,simple,,,,,,ode,hydrate,base
-6.0,36.0,0.620969,25.1045,521.36,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.60786,0.361103,366,simple,,,,,,ode,hydrate,base
-6.0,141.0,0.882707,26.1427,394.54,LiCl,3.25,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.28219,0.432457,366,simple,,,,,,ode,hydrate,base
-6.0,144.0,0.912162,29.5046,422.67,LiCl,3.25,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.606771,0.447115,366,simple,,,,,,ode,hydrate,base
-3.0,120.0,0.89418,27.4562,447.79,LiCl,3.25,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.823012,0.446556,366,simple,,,,,,ode,hydrate,base
-3.0,129.0,0.916081,26.5269,393.79,LiCl,3.25,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.299414,0.435917,366,simple,,,,,,ode,hydrate,base
-3.0,138.0,0.878389,8.5494,423.93,LiCl,5.5,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,2.433209,0.296958,366,simple,,,,,,ode,hydrate,base
-3.0,141.0,0.894852,25.6296,399.88,LiCl,3.25,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.245182,0.421693,366,simple,,,,,,ode,hydrate,base
0.0,-78.0,0.878217,0.6558,418.5,LiCl,7.75,0.95,0.9,0.05,0.95,3.0,60.0,aitken-gpu-fixed-round,annual,1.734738,0.208277,366,simple,,,,,,ode,hydrate,base
0.0,-75.0,0.869006,25.6896,426.15,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.452394,0.420022,366,simple,,,,,,ode,hydrate,base
0.0,-72.0,0.871623,25.943,444.02,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.643159,0.426469,366,simple,,,,,,ode,hydrate,base
3.0,-57.0,0.750686,26.655,485.22,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,3.720902,0.400384,366,simple,,,,,,ode,hydrate,base
3.0,-54.0,0.787226,26.2912,470.65,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.726457,0.414802,366,simple,,,,,,ode,hydrate,base
3.0,-51.0,0.810743,26.9796,467.27,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,3.61393,0.403179,366,simple,,,,,,ode,hydrate,base
3.0,12.0,0.802881,23.9142,424.26,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.267642,0.40269,366,simple,,,,,,ode,hydrate,base
3.0,15.0,0.787852,24.8408,453.09,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.506343,0.403243,366,simple,,,,,,ode,hydrate,base
3.0,18.0,0.825457,25.4383,448.12,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.604545,0.418548,366,simple,,,,,,ode,hydrate,base
3.0,21.0,0.725913,26.241,459.11,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,3.417525,0.389184,366,simple,,,,,,ode,hydrate,base
6.0,27.0,0.525162,27.4776,481.99,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.827248,0.309865,366,simple,,,,,,ode,hydrate,base
6.0,30.0,0.51313,28.7841,477.86,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.87088,0.315851,366,simple,,,,,,ode,hydrate,base
6.0,33.0,0.486697,30.2298,478.32,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.883003,0.315818,366,simple,,,,,,ode,hydrate,base
6.0,36.0,0.586464,28.2055,488.4,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.317891,0.355685,366,simple,,,,,,ode,hydrate,base
6.0,39.0,0.710878,20.806,502.31,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.325484,0.349399,366,simple,,,,,,ode,hydrate,base
6.0,42.0,0.557394,22.5704,518.11,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.934876,0.298636,366,simple,,,,,,ode,hydrate,base
6.0,45.0,0.521933,27.7505,527.93,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.341864,0.330596,366,simple,,,,,,ode,hydrate,base
9.0,48.0,0.501517,27.2576,535.48,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.289985,0.318455,366,simple,,,,,,ode,hydrate,base
9.0,78.0,0.69584,28.8757,467.43,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,3.564297,0.396371,366,simple,,,,,,ode,hydrate,base
9.0,81.0,0.762592,28.2447,469.05,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,3.693535,0.406853,366,simple,,,,,,ode,hydrate,base
9.0,99.0,0.794745,27.7102,447.39,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.630822,0.420619,366,simple,,,,,,ode,hydrate,base
9.0,105.0,0.79756,27.8995,442.57,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.553604,0.415792,366,simple,,,,,,ode,hydrate,base
9.0,126.0,0.850927,26.0709,420.68,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.366057,0.40972,366,simple,,,,,,ode,hydrate,base
12.0,-84.0,0.872598,25.8919,411.62,LiCl,3.25,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,3.334715,0.419829,366,simple,,,,,,ode,hydrate,base
15.0,-15.0,0.416408,29.2732,489.99,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.330398,0.255654,366,simple,,,,,,ode,hydrate,base
15.0,-12.0,0.379074,30.1421,488.92,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.941745,0.218377,366,simple,,,,,,ode,hydrate,base
15.0,-9.0,0.358883,29.2678,502.09,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.862013,0.20478,366,simple,,,,,,ode,hydrate,base
15.0,-6.0,0.329956,29.7293,504.81,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.837192,0.197462,366,simple,,,,,,ode,hydrate,base
15.0,-3.0,0.320218,29.5441,506.24,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.84026,0.196365,366,simple,,,,,,ode,hydrate,base
15.0,0.0,0.32404,29.9905,503.72,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.808303,0.192805,366,simple,,,,,,ode,hydrate,base
15.0,3.0,0.329958,29.1058,508.11,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.898022,0.199058,366,simple,,,,,,ode,hydrate,base
18.0,-6.0,0.260671,28.0453,521.95,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.64235,0.167121,366,simple,,,,,,ode,hydrate,base
18.0,-3.0,0.241264,29.1671,509.83,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.475071,0.154215,366,simple,,,,,,ode,hydrate,base
18.0,0.0,0.228384,30.1249,503.16,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.391256,0.147549,366,simple,,,,,,ode,hydrate,base
18.0,3.0,0.235773,29.1197,516.42,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.486583,0.153378,366,simple,,,,,,ode,hydrate,base
18.0,6.0,0.225694,29.7725,513.12,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.431855,0.14738,366,simple,,,,,,ode,hydrate,base
18.0,9.0,0.242464,25.4038,531.15,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.409785,0.143616,366,simple,,,,,,ode,hydrate,base
21.0,-6.0,0.197664,29.1751,510.17,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.275997,0.13289,366,simple,,,,,,ode,hydrate,base
21.0,-3.0,0.195001,29.4276,510.54,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.234467,0.129844,366,simple,,,,,,ode,hydrate,base
21.0,0.0,0.189628,29.527,506.03,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.193267,0.125648,366,simple,,,,,,ode,hydrate,base
21.0,3.0,0.190966,28.1434,516.2,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.179537,0.122583,366,simple,,,,,,ode,hydrate,base
21.0,6.0,0.189916,27.9494,523.67,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.151637,0.117809,366,simple,,,,,,ode,hydrate,base
21.0,9.0,0.213624,26.7153,527.15,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.235143,0.126621,366,simple,,,,,,ode,hydrate,base
24.0,-9.0,0.247476,27.724,507.18,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.524095,0.158576,366,simple,,,,,,ode,hydrate,base
24.0,-6.0,0.201922,28.8533,501.57,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.153528,0.126013,366,simple,,,,,,ode,hydrate,base
24.0,-3.0,0.201769,28.3448,507.98,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.179607,0.128109,366,simple,,,,,,ode,hydrate,base
24.0,0.0,0.190846,28.7869,507.86,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.08795,0.118133,366,simple,,,,,,ode,hydrate,base
24.0,3.0,0.180444,28.2984,508.08,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.025075,0.110473,366,simple,,,,,,ode,hydrate,base
24.0,6.0,0.199773,24.3084,514.12,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.093245,0.115799,366,simple,,,,,,ode,hydrate,base
24.0,111.0,0.783805,19.155,348.63,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,2.348328,0.328138,366,simple,,,,,,ode,hydrate,base
24.0,114.0,0.811497,17.1485,350.43,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,40.0,aitken-gpu-fixed-round,annual,2.312086,0.325802,366,simple,,,,,,ode,hydrate,base
24.0,117.0,0.806077,22.4341,365.91,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,30.0,aitken-gpu-fixed-round,annual,2.671905,0.365428,366,simple,,,,,,ode,hydrate,base
27.0,-114.0,0.697306,18.4737,539.07,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.305495,0.31774,366,simple,,,,,,ode,hydrate,base
27.0,-108.0,0.3445,26.0952,558.28,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.462713,0.223361,366,simple,,,,,,ode,hydrate,base
27.0,-105.0,0.332664,21.0155,562.45,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.96695,0.186239,366,simple,,,,,,ode,hydrate,base
27.0,-102.0,0.427678,24.506,542.71,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.629429,0.24922,366,simple,,,,,,ode,hydrate,base
27.0,72.0,0.450937,26.9709,441.47,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.252032,0.269871,366,simple,,,,,,ode,hydrate,base
27.0,75.0,0.521366,25.4059,431.96,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.315701,0.287529,366,simple,,,,,,ode,hydrate,base
27.0,78.0,0.629445,25.1448,419.88,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.526922,0.321461,366,simple,,,,,,ode,hydrate,base
27.0,81.0,0.66212,24.9663,413.23,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.60636,0.334871,366,simple,,,,,,ode,hydrate,base
27.0,84.0,0.701417,24.727,389.86,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,2.59255,0.347374,366,simple,,,,,,ode,hydrate,base
27.0,87.0,0.778847,14.1867,389.47,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,2.287068,0.303473,366,simple,,,,,,ode,hydrate,base
27.0,90.0,0.846044,12.0673,380.98,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,2.198008,0.294091,366,simple,,,,,,ode,hydrate,base
30.0,24.0,0.508172,22.5933,513.46,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.739415,0.27699,366,simple,,,,,,ode,hydrate,base
30.0,27.0,0.456533,24.6361,503.66,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.69034,0.273569,366,simple,,,,,,ode,hydrate,base
30.0,30.0,0.559425,22.3064,508.74,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,3.052926,0.304414,366,simple,,,,,,ode,hydrate,base
30.0,33.0,0.507366,21.0148,522.85,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.776999,0.272752,366,simple,,,,,,ode,hydrate,base
30.0,36.0,0.408337,20.3024,524.31,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.341496,0.231542,366,simple,,,,,,ode,hydrate,base
30.0,39.0,0.333181,23.2608,517.05,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.735818,0.18188,366,simple,,,,,,ode,hydrate,base
33.0,-108.0,0.360049,13.7847,507.97,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.441362,0.152172,366,simple,,,,,,ode,hydrate,base
33.0,-105.0,0.366946,16.413,510.66,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.684088,0.168325,366,simple,,,,,,ode,hydrate,base
33.0,-102.0,0.517373,17.76,493.45,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.376146,0.240053,366,simple,,,,,,ode,hydrate,base
33.0,-99.0,0.614504,19.724,456.35,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.72525,0.289931,366,simple,,,,,,ode,hydrate,base
33.0,-96.0,0.685277,19.6872,412.02,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.655396,0.310982,366,simple,,,,,,ode,hydrate,base
33.0,-93.0,0.706235,18.9411,409.38,LiCl,7.75,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,2.608612,0.309424,366,simple,,,,,,ode,hydrate,base
33.0,96.0,0.603418,-5.0902,486.11,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.089395,0.112749,366,simple,,,,,,ode,hydrate,base
33.0,99.0,0.635983,-3.6337,473.48,LiCl,7.75,0.95,0.9,0.05,0.95,5.275,60.0,aitken-gpu-fixed-round,annual,1.17985,0.125569,366,simple,,,,,,ode,hydrate,base
33.0,102.0,0.609593,2.3,441.89,LiCl,7.75,0.95,0.9,0.05,0.95,9.825,60.0,aitken-gpu-fixed-round,annual,1.509966,0.167345,366,simple,,,,,,ode,hydrate,base
33.0,105.0,0.761144,11.0992,324.19,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,50.0,aitken-gpu-fixed-round,annual,1.878941,0.270367,366,simple,,,,,,ode,hydrate,base
33.0,108.0,0.733969,10.3729,310.19,LiCl,5.5,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.724143,0.250198,366,simple,,,,,,ode,hydrate,base
36.0,66.0,0.494989,13.6113,410.6,LiCl,10.0,0.95,0.9,0.05,0.95,12.0,60.0,aitken-gpu-fixed-round,annual,1.491858,0.181108,366,simple,,,,,,ode,hydrate,base
