lat,lon,hydrogel_thickness_mm,vapor_gap_mm,fin_area_ratio,insulation_gap_mm,tilt_deg,salt,salt_loading,case,warmup_method,resolution,best_combined_lcow_usd_m3,n_evals,stopped_reason,wall_time_s,improvement_vs_baseline_frac,flagged_as_surrogate_artifact,max_neighbor_improvement_frac,cv_rmse,standardized_residual_mean,standardized_residual_std,msll_gp_minus_trivial,n_hyperparameter_warnings,n_de_calls,frac_de_hit_maxiter,frac_de_not_success
9.0,-69.0,2.5186931310577383,59.99999893409526,11.99999992306996,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.089053,39,stalled,781.0,0.065425159452733,False,-0.002092,0.43368127259492084,0.9600853826607347,8.654573759074816,34.033392037803516,3,15,0.0,0.0
9.0,-66.0,2.5531974757211575,59.999996713786544,11.99999996298877,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.716466,33,stalled,527.1,0.060168192664216996,False,-0.001010,0.22857049941809923,0.2735032739465271,3.2727595528744353,1.465807519167531,3,9,0.0,0.0
9.0,-63.0,2.3728769666635965,41.9715131740829,11.999999986717091,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.627310,33,stalled,662.1,0.08051814077781781,False,-0.001992,0.3548713300122014,0.7398725428639038,6.354200965561912,16.570902212819654,3,9,0.0,0.0
9.0,-12.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.041128,33,stalled,733.5,0.11244443440490856,False,-0.002323,1.3930123300933643,0.18317439999719404,6.285792628729826,16.695061953713367,3,9,0.0,0.0
9.0,-9.0,2.2412886160525556,48.00025572813041,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.936640,33,stalled,535.8,0.08147468364326631,False,-0.002327,1.7521002773028747,0.9573382692281458,9.61156729374317,43.661806694085676,3,9,0.0,0.0
9.0,-6.0,2.423973780328958,59.99999651976666,11.999999833609571,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.137638,42,stalled,896.1,0.0682097319616073,False,-0.002376,0.743592963095653,0.9077387743676303,4.420457491020687,6.591933861175408,3,18,0.0,0.0
9.0,-3.0,2.383234467356352,59.99999919802662,11.999999671295862,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.395660,39,stalled,845.9,0.06816887551167033,False,-0.001312,0.2924724370795258,0.32177558618066904,3.2879799620187473,0.9530846651383886,3,15,0.0,0.0
9.0,0.0,2.45033751657273,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.569871,42,stalled,992.0,0.07314765899081847,False,-0.001878,0.9625554773611829,1.0399174171473202,4.831981459492582,8.680947688607647,2,18,0.0,0.0
9.0,3.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.636924,33,stalled,567.3,0.07725750153311002,False,0.002357,1.9876139141195466,0.86988049973564,10.43265290452819,52.01242431040397,2,9,0.0,0.0
9.0,6.0,2.33974605793963,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.275603,42,stalled,1000.2,0.061477651531133194,False,0.000409,0.6975114373731842,0.24844897086086046,3.4259383375147436,2.2576227759392387,3,18,0.0,0.0
9.0,9.0,2.411913258369672,57.536844528524355,11.999999918102432,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.854414,42,stalled,970.3,0.07590217730723063,False,-0.001701,0.7529044205044895,0.36641807572443413,2.348806244231348,-0.9586866007923349,4,18,0.0,0.0
9.0,12.0,2.468868272934309,59.99999999894377,11.999999958518401,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.008940,36,stalled,731.8,0.06567723925707107,False,-0.001259,0.19946215183494698,0.4788016165124392,1.585633141131835,-3.201759670711187,4,12,0.0,0.0
9.0,15.0,2.4465063398423834,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.763651,42,stalled,1010.4,0.07643162182899646,False,-0.001360,1.099463861250383,0.45358113739448175,3.9913744198253656,4.9857683900961955,3,18,0.0,0.0
9.0,18.0,2.4573645279532705,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.314010,36,stalled,713.8,0.07011154308462747,False,-0.002018,0.7842986141749653,0.5303388374020956,7.626727297469372,25.582100698261765,3,12,0.0,0.0
9.0,21.0,2.5636778515554766,56.938799522775824,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.412071,42,stalled,973.3,0.061947796167284415,False,-0.000793,0.8313981626694236,0.4383304616668693,2.4953696782964863,-0.2793325127865274,4,18,0.0,0.0
9.0,24.0,2.357998303909336,59.99999969401221,11.999999950271553,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.317919,36,stalled,578.1,0.08304356925662143,False,-0.000894,0.2287125457500005,0.3895064259257278,1.5938297053090258,-3.224524837712116,4,12,0.0,0.0
9.0,27.0,2.532131532957199,59.99999971785034,11.308989501974796,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.251201,36,stalled,669.6,0.07207250612776449,False,-0.001246,0.2924764681179435,0.24249073007165123,1.3985363488763187,-3.5208779706501687,4,12,0.0,0.0
9.0,30.0,2.420055522035147,59.999999939372955,11.999999886678983,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.103661,42,stalled,916.4,0.0802589312865304,False,-0.002221,0.5853676471798133,0.3774985404012157,2.368357772097606,-1.1787032517296483,3,18,0.0,0.0
9.0,33.0,2.597198651769874,59.99999997474315,11.999999731986657,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.370794,36,stalled,679.9,0.05755437535159801,False,-0.000192,0.23380381597129374,0.3162890250445495,1.3863145755160597,-3.548459782898173,4,12,0.0,0.0
9.0,36.0,2.369851986319214,59.999998853834406,11.999999939859674,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.625903,36,stalled,671.8,0.05714506042779763,False,-0.000300,0.09919609520850112,0.2923995804572976,1.5666710847255447,-3.757755371333883,4,12,0.0,0.0
9.0,39.0,2.3755854528118467,59.99999762109379,11.999999987068641,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.697907,36,stalled,674.7,0.06357133186654534,False,-0.000708,0.07540260247977694,0.7769420427597789,4.31456723293488,4.318266916230824,4,12,0.0,0.0
9.0,42.0,2.6725867710970417,59.99999978821301,11.999999991641578,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.788011,36,stalled,693.0,0.05000983617957816,False,-0.001797,0.12069446489872734,0.32589443492358444,1.5268475847288256,-3.5688921194359775,4,12,0.0,0.0
9.0,45.0,3.2437313790599775,59.99999977211982,11.999999985593082,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.346332,36,stalled,685.9,0.02595610932691405,False,-0.000538,0.16114863246069627,0.2641170517254718,1.2905470802050323,-3.389152962323518,4,12,0.0,0.0
9.0,48.0,3.3438557645176763,59.999999853717846,11.999999996502927,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.389432,36,stalled,674.9,0.027453699274743466,False,-0.001791,0.140453088337257,0.12578151693679618,1.1188303182248631,-3.8843283944543527,4,12,0.0,0.0
9.0,78.0,2.5633944705186216,47.887923172697775,11.999999950347007,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.113411,33,stalled,477.8,0.06390284656277882,False,-0.001801,0.38911362362650914,0.5296136140535267,6.06703685475415,14.753009380244476,3,9,0.0,0.0
9.0,81.0,2.384508607525604,59.99999900571309,11.999998552845604,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.736050,39,stalled,758.5,0.07760459759789551,False,-0.001959,0.5976951619473098,0.5529093174220936,8.855226878255332,35.4771610135606,4,15,0.0,0.0
9.0,99.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.564928,33,stalled,515.4,0.11123999450517952,False,-0.001442,2.3000450972270867,1.3348321631629407,12.208158929074445,72.67332254221026,4,9,0.0,0.0
9.0,105.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.752237,33,stalled,494.8,0.10621238387919169,False,-0.000232,2.02299047095168,0.10499202358410716,6.443599705249129,17.989671980828966,4,9,0.0,0.0
9.0,126.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.951472,33,stalled,494.0,0.12831507202581285,False,-0.004915,2.913349235004683,0.021672012251835467,6.546958165591039,18.594324139782508,2,9,0.0,0.0
12.0,-84.0,1.6505952717649715,43.513493317478435,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.839344,39,stalled,792.0,0.14831054866711915,False,-0.001549,2.4514598432775934,0.5743989120715063,6.595429184403749,18.680484362271518,4,15,0.0,0.0
12.0,-72.0,2.609223254511669,59.999999692039076,11.999999985982303,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.449281,36,stalled,639.3,0.057825575753965956,False,-0.001380,0.1078261056618386,-0.16342064027275235,1.7835032926571295,-3.0438743039248606,3,12,0.0,0.0
12.0,-15.0,2.3964499591446806,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.135401,36,stalled,621.8,0.06138650755359391,False,-0.001190,0.5767034657207593,-0.05685131044899752,3.0499747095974996,0.9643155260081824,1,12,0.0,0.0
12.0,-12.0,2.4908518016858574,59.78584495478553,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.726773,42,stalled,934.5,0.0736518938910303,False,-0.002091,1.1461079759142623,0.6903378622219764,4.308139278891413,6.169594149799433,3,18,0.0,0.0
12.0,-9.0,2.5068180171164247,59.99999098149968,11.999999971916662,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.482394,33,stalled,536.8,0.07753234606005474,False,0.004043,0.9085699857559989,0.5290192993088676,7.971885729894739,28.342713635139283,3,9,0.0,0.0
12.0,-6.0,2.2710997960184316,56.17979682148407,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.274244,42,stalled,929.0,0.07335489211602784,False,-0.000755,1.1814743140262693,0.5014845945853584,3.8921403067944595,4.291653444898747,2,18,0.0,0.0
12.0,-3.0,2.3893243667108814,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.140587,42,stalled,944.2,0.07544830361755023,False,-0.001535,1.3148588452476049,0.6727530939205296,4.507583634950451,6.976218624977591,3,18,0.0,0.0
12.0,0.0,2.329860567161123,59.99999947315784,11.999999950393716,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.424953,42,stalled,1067.6,0.06598711458190858,False,0.000352,0.8335372553130609,0.4709255500571789,3.742433062592961,3.5145353520036524,4,18,0.0,0.0
12.0,3.0,2.474254747393408,59.99999927712012,11.999999810079155,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.854724,39,stalled,849.0,0.08028717993061753,False,-0.003515,1.0354102155735594,0.6033195333536059,8.170660072430001,29.837640326694434,3,15,0.0,0.0
12.0,6.0,2.311282583252147,59.999999751661456,11.99999990803849,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.020281,39,stalled,263.5,0.08173242594883384,False,-0.001621,0.5221906608654965,0.1532663794506922,4.038502408970594,4.343860538372519,4,15,0.0,0.0
12.0,9.0,2.4740879038337518,59.99999985295984,11.999999857120933,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.983997,42,stalled,1000.9,0.06274379935547027,False,-0.001085,0.3888901879847034,0.35372258863283507,2.134575995727846,-1.7221805603920046,4,18,0.0,0.0
12.0,12.0,2.076150889844602,55.148398284993085,11.99999984566534,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,11.414998,33,stalled,533.2,0.08996144391922493,False,0.003150,0.49060305178356767,0.22453752379035194,3.113899627048542,1.1550142811077877,3,9,0.0,0.0
12.0,15.0,2.4069230656056186,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.370344,36,stalled,707.6,0.08893540126838952,False,-0.000987,0.8039850311686523,0.21723242452207397,5.272235044598849,10.157728990949316,3,12,0.0,0.0
12.0,18.0,2.386815366960152,59.07163361649348,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.373510,39,stalled,876.0,0.0829758161327323,False,-0.003144,0.8437996006617797,0.06469453512238683,3.7529625213694917,3.459903258492718,3,15,0.0,0.0
12.0,21.0,2.521178099570473,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.394033,42,stalled,1032.7,0.07618312184686032,False,-0.003531,1.4446894263664063,0.5467359060461195,3.4717132078390893,2.850502432211481,3,18,0.0,0.0
12.0,24.0,2.3666282668538106,59.99999994766479,11.999999994271604,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.558631,36,stalled,762.2,0.08622323771541371,False,-0.002265,0.3901251022555234,0.42571382496641663,1.8269163320695245,-2.6927023754943886,4,12,0.0,0.0
12.0,27.0,2.496745136843323,59.99999985254713,11.9999999611827,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.998826,39,stalled,881.0,0.06297495533984807,False,-0.001336,0.5578696750544277,0.09044814013264849,2.2427862204447866,-1.4815362146057485,3,15,0.0,0.0
12.0,30.0,2.526227921181602,59.99999774976576,11.999999876133359,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.620803,36,stalled,741.0,0.06022429042702398,False,-0.000568,0.31789106879287715,0.23965282700708257,1.5379781298691433,-3.0466838730978276,4,12,0.0,0.0
12.0,33.0,2.6981259406909226,59.99999992372812,11.999999992220733,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.316225,36,stalled,741.3,0.06981319642697299,False,-0.001517,0.35138532577367193,0.2516650833854606,1.3276384935832404,-3.350689262724389,4,12,0.0,0.0
12.0,36.0,2.4664148804171284,59.99999948502095,11.999999995262211,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,9.689803,42,stalled,1020.1,0.08728736138513342,False,-0.001644,0.3786831421715878,0.22052127810017888,2.1776379963339165,-1.8560684685390645,4,18,0.0,0.0
12.0,39.0,2.6600788651545955,59.99999989703239,11.999999971559657,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.261564,36,stalled,542.0,0.04538073707886818,False,-0.001214,0.1698579357715394,0.26531338467900323,1.365581217145813,-3.669259101846275,4,12,0.0,0.0
12.0,42.0,3.08400798250155,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.373988,36,stalled,754.7,0.034867440224919215,False,-0.001247,0.14230742654251557,0.1456009261416119,1.1661982398962916,-3.9188243542145895,3,12,0.0,0.0
12.0,51.0,3.3028217446760286,60.0,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.430084,33,stalled,675.7,0.02353066990553704,False,-0.001149,0.14592210234438663,0.16988122652278076,0.9908999515683974,-3.677774895475559,4,9,0.0,0.0
12.0,78.0,2.333515098694035,52.498340342432186,11.999999974157365,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.546822,33,stalled,606.1,0.07901590216705577,False,-0.002955,0.4570667013500512,0.5403974660159511,6.2122239650187865,15.719913137399871,3,9,0.0,0.0
12.0,99.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.016410,33,stalled,554.1,0.11670827800681734,False,-0.002815,0.868858838378218,0.0893724597683773,4.431269790629059,6.52035766463066,3,9,0.0,0.0
12.0,105.0,2.4407085874137824,53.39764802345344,11.999999838664834,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.185953,39,stalled,980.1,0.08069407983945666,False,-0.003371,0.8143694757077419,-0.0012644620758315945,5.152891244996553,9.79596550389845,3,15,0.0,0.0
12.0,108.0,2.0121184882492655,46.21390603156074,12.0,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.698996,33,stalled,627.5,0.10877302006854311,False,-0.002474,1.712887989044181,1.9216133415816603,15.456073031373629,118.34154364741916,2,9,0.0,0.0
15.0,-90.0,2.1840773443221035,59.99999829144424,11.999999803553727,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.558397,33,stalled,636.9,0.0797350228703031,False,-0.001087,0.09017009096754523,-0.2528790844901182,2.2842406346055304,-2.4968995884765617,3,9,0.0,0.0
15.0,-87.0,2.242601829765275,59.24809284897399,11.999999875342628,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.657338,33,stalled,623.1,0.09181120600515515,False,-0.002362,0.2402451368275493,0.15832514216623533,2.7999627452002684,-0.25343291842186044,2,9,0.0,0.0
15.0,-84.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,6.853816,33,stalled,618.0,0.12637589606037958,False,-0.004322,2.4767056657710893,-0.2226383802405895,3.760403532856046,4.272335538942448,4,9,0.0,0.0
15.0,-15.0,2.3447714607306027,59.999999703035684,11.999999934790061,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.609717,42,stalled,951.3,0.08763430214436606,False,-0.001641,0.729018048384562,0.4258199914707303,2.2140098140801565,-1.1844312617066177,3,18,0.0,0.0
15.0,-12.0,2.5173552680997706,59.99999953603259,11.999999958445347,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.668883,42,stalled,973.9,0.08135947030012866,False,-0.001658,0.7012012929629854,0.2580626230979262,2.258061788138952,-1.2350849215176265,4,18,0.0,0.0
15.0,-9.0,2.6229779833581675,59.99999961629339,11.999999963936629,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,12.891653,42,stalled,972.3,0.07747454586849566,False,-0.001814,0.7215543262633071,0.3172121950150486,2.122908581660999,-1.4892448638246276,3,18,0.0,0.0
15.0,-6.0,2.6449697465194624,59.9999997845209,11.999999972557063,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.394154,36,stalled,720.3,0.07557706474047206,False,-0.001803,0.40556461240779357,0.09907014181892737,1.3701411190535808,-3.2645992529800685,4,12,0.0,0.0
15.0,-3.0,2.876993508229888,59.9999998638751,11.999999977543762,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.798357,36,stalled,722.3,0.0648193126970839,False,-0.002309,0.4314333355023812,0.21347583985076563,1.6186607794748777,-3.024102230327319,4,12,0.0,0.0
15.0,0.0,2.8113599672751386,59.99999996412601,11.999999985392865,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.988844,36,stalled,728.3,0.05012643363257892,False,-0.000402,0.42997457930429656,0.23022404684311873,1.3989718238778255,-3.269642849068232,4,12,0.0,0.0
15.0,3.0,2.856154077936726,59.99999999856241,11.999999993478982,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.523359,36,stalled,725.3,0.060658334647925784,False,-0.001201,0.3922074377325786,0.17372885306544936,1.4188573249296785,-3.386019874470648,4,12,0.0,0.0
15.0,6.0,2.368052034266226,59.999999521574686,11.999999929699163,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.183882,36,stalled,716.9,0.0710305777486226,False,-0.001841,0.35949643923409336,0.4082441055742705,1.8003131917254092,-2.5833874559237375,4,12,0.0,0.0
15.0,9.0,2.4621968419156293,59.99999994919221,11.999999997981744,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.448035,36,stalled,736.4,0.07342451435206285,False,-0.001725,0.33045166740787485,0.3198827052068446,1.6163447139433966,-3.4212760737412626,3,12,0.0,0.0
15.0,12.0,2.6504271297185347,59.99999993475925,11.99999995980357,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.950238,36,stalled,722.7,0.06477767325138534,False,-0.001158,0.4844605524345809,0.4821533446430591,1.9254499385792703,-2.5108857789395103,4,12,0.0,0.0
15.0,15.0,2.674617046964197,59.99999997153646,11.99999999783843,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.125130,36,stalled,752.2,0.057635931706488605,False,-0.000582,0.3690559462084563,0.33028864644464084,1.499869764739343,-3.277797670970131,4,12,0.0,0.0
15.0,18.0,2.52950278902062,59.99999996326114,11.999999943719299,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.816071,36,stalled,818.0,0.06584240878113606,False,-0.000574,0.47163007182796973,0.25785072475721804,1.7914963811861206,-2.6386828892721845,4,12,0.0,0.0
15.0,21.0,2.5077392210066014,59.489844445019685,11.999999656067844,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.393493,36,stalled,738.8,0.06634662363103683,False,-0.000919,0.532644448488147,0.4734514058348672,1.856929332924245,-2.3168472670288476,4,12,0.0,0.0
15.0,24.0,2.441598554453106,59.99999994798191,11.999999898366633,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,13.923629,36,stalled,785.5,0.0749394947979106,False,-0.001592,0.4323092707746168,0.3621671737404488,1.9892842864093356,-2.294536256453867,3,12,0.0,0.0
15.0,27.0,2.4278693092878316,59.9999998544623,11.999999992406023,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.191701,36,stalled,358.5,0.07214781816385661,False,-0.001854,0.47461016250699956,0.5274987542876073,1.9150318379479536,-2.204781849813693,4,12,0.0,0.0
15.0,30.0,2.665445225422228,59.99999997497882,11.999999994670269,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,15.047365,36,stalled,818.9,0.05233532656448418,False,-0.000823,0.618378324561486,0.4601663418406542,1.775531142141773,-2.450596829036904,4,12,0.0,0.0
15.0,33.0,2.832142825219767,59.99999996222691,11.999999979349157,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,14.498897,36,stalled,809.2,0.05348205023349113,False,-0.001020,0.4336248741389371,0.21561247932410926,1.5413609111342452,-3.034029648805207,4,12,0.0,0.0
15.0,36.0,2.7096846283644935,59.99999995479625,11.999999992226702,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.094096,36,stalled,774.8,0.05929340443231872,False,-0.000105,0.22025304794103326,0.2772387648201201,1.408230824749236,-3.5594282147991887,4,12,0.0,0.0
15.0,39.0,2.6349698695043497,59.99999984626003,11.999999982801299,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.986098,36,stalled,778.8,0.04888495164718989,False,-0.001438,0.08920681029216553,0.22300496182869373,1.3296856236866748,-4.158840758502891,4,12,0.0,0.0
15.0,45.0,2.8866366358420334,59.999999910860055,11.99999999122781,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,10.672413,36,stalled,752.6,0.04185436444346285,False,-0.001164,0.27142138259144194,0.3312375210027917,1.567753361764107,-2.756503691577275,4,12,0.0,0.0
15.0,48.0,3.371882273265924,59.999999762599494,11.999999985163587,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,8.399636,33,stalled,605.2,0.02209472295494722,False,-0.001085,0.16030882542195563,0.15245638589093868,1.5270099838902589,-2.9586746781974136,4,9,0.0,0.0
15.0,75.0,1.9958837579484532,52.616168780086944,11.414163059164329,5.0,30.0,LiCl,4.0,case2,aitken-gpu-fixed-round,monthly,7.547876,33,stalled,615.0,0.08620401566233286,False,0.000873,0.7008530141431991,0.014947843957006705,4.032457988540954,5.1550562319336235,5,9,0.0,0.0
