water_price_usd_per_m3,discount_rate,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
25.0,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,2212.3017718688498,6.924484644383018,12.045907055294968
1.0,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-12357.729797590175,inf,inf
2.7142857142857144,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-11346.870751989014,inf,inf
4.428571428571429,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-10336.011706387852,inf,inf
6.142857142857142,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-9325.152660786689,inf,inf
7.857142857142857,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-8314.293615185528,181.60794875094538,inf
9.571428571428571,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-7303.434569584366,51.55373107723085,inf
11.285714285714285,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-6292.575523983205,30.04075681947439,inf
13.0,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-5281.716478382043,21.195879728356715,inf
14.714285714285714,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-4270.85743278088,16.374691742416193,inf
16.428571428571427,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-3259.9983871797194,13.340319538409775,inf
18.142857142857142,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-2249.139341578556,11.254722061290046,inf
19.857142857142858,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-1238.2802959773935,9.733073791493199,inf
21.57142857142857,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,-227.42125037623373,8.573877986202955,21.81819348967711
23.285714285714285,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,783.4377952249288,7.661414031068038,15.845242052731603
25.0,0.10285714285714284,21.497021836022054,0.0016638301493752347,10.0,21.957105488560217,1794.2968408260895,6.924484644383018,12.72267117010346
1.0,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-12221.69132224719,inf,inf
2.7142857142857144,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-11248.583010571234,inf,inf
4.428571428571429,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-10275.47469889528,inf,inf
6.142857142857142,0.10857142857142857,21.497021836022054,0.0016638301493752347,10.0,22.530461292406926,-9302.366387219323,inf,inf
