lat,lon,sawh_lcow,coast_km,elev_m,desal_lcow,sawh_cheaper
15.0,39.0,4.7740816856039325,80.33448446033144,1862.0,11.400942298971302,True
15.0,45.0,6.322830317969312,197.8519680944836,1435.0,10.861829726723087,True
15.0,48.0,4.918265425862759,105.852465809953,1418.0,9.527476485699161,True
15.0,75.0,4.566693898375707,85.67002399495743,530.0,4.813398925851522,True
15.0,78.0,5.0531977700899375,220.66404915599955,252.0,5.256617787538474,True
15.0,99.0,4.733681272529988,112.32861851924854,813.0,6.590422639491395,True
15.0,102.0,4.458198299243116,207.12457737143347,186.0,4.742751760704067,True
15.0,105.0,4.514334568354056,314.44262382580126,137.0,5.955130831554381,True
15.0,108.0,5.567508036849391,89.82419196077088,2075.0,12.594812526827269,True
18.0,-102.0,3.996696037517129,3.0720168703515194,31.0,1.1967179890993735,False
18.0,-99.0,4.544102055090669,153.00041714132317,836.0,7.2577456647791685,True
18.0,-96.0,4.207300985103603,85.46847971130586,28.0,2.3006619544795335,False
18.0,-93.0,4.177277482291461,48.96766602238066,6.0,1.6949809045839295,False
18.0,-90.0,4.13673882643149,151.47162993417098,213.0,4.121984734506041,False
18.0,-66.0,3.9012233819886593,4.202568263183051,35.0,1.2320708770140258,False
18.0,-15.0,6.980285720841283,109.70368310096029,31.0,2.6447760165110408,False
18.0,-12.0,9.812208692958668,426.52613669310847,314.0,8.362224936292414,False
18.0,-9.0,9.57204216726612,743.7710411724208,262.0,12.410410739121476,True
18.0,-6.0,9.261254955414858,1061.013778252676,306.0,16.93856710867134,True
18.0,-3.0,10.30305265460805,1378.2011975783955,270.0,21.065972263114613,True
18.0,0.0,10.9753952447419,1320.1774496220064,370.0,20.778009765866848,True
18.0,3.0,10.400146375515485,1270.2318809577373,394.0,20.21974894340607,True
18.0,6.0,10.823657334712236,1291.7940041454308,344.0,20.26256257629495,True
18.0,9.0,10.331480011550427,1387.1357624209866,1031.0,24.992303653677,True
18.0,12.0,9.457761358735857,1509.9759276353982,445.0,23.73047309728871,True
18.0,15.0,9.35847853994792,1423.4560337420312,448.0,22.570532938216786,True
18.0,18.0,9.640261686172966,1368.6589691794463,371.0,21.44138880145688,True
18.0,21.0,9.26601346418749,1377.0737281211625,480.0,22.100661227885386,True
18.0,24.0,9.091882407836833,1336.222640612277,804.0,23.165903459514723,True
18.0,27.0,9.451872403662971,1059.4965130766536,593.0,18.352962647580956,True
18.0,30.0,10.231773111155682,782.9590060289318,323.0,13.247583301872893,True
18.0,33.0,9.073747259112396,475.5366228859082,528.0,10.097787338790633,True
18.0,36.0,5.7924009747532885,180.03016450541892,536.0,6.124809633983589,True
18.0,42.0,4.900689303467799,26.858361676580298,138.0,2.0547365515679603,False
18.0,45.0,8.238178051089902,281.70885047690837,999.0,9.820606189476415,True
18.0,48.0,8.766180398853633,400.1437844917283,623.0,9.54895259339767,True
18.0,51.0,6.3141634649523555,235.94511369432007,481.0,6.609134643968867,True
18.0,54.0,5.108937125047939,110.81740280845321,340.0,4.204900330138795,False
18.0,75.0,5.417821592938449,199.68442787019518,478.0,6.101714530477251,True
18.0,78.0,5.289499745627559,352.6395105037662,515.0,8.363844552641144,True
18.0,81.0,4.711951351931023,175.7166734336262,136.0,4.066232425228645,False
18.0,96.0,5.00077223726903,112.12147830612243,184.0,3.4426096753971427,False
18.0,99.0,4.531271801924001,208.88027397578566,589.0,6.781594120591169,True
18.0,102.0,4.707462399389928,396.7633612173786,365.0,8.213046445332001,True
18.0,105.0,4.555485593239035,109.18297878314742,683.0,5.897704851875142,True
21.0,-105.0,4.207583945730921,27.942314061035965,581.0,4.284456624948868,True
21.0,-102.0,5.828269867897498,313.4853378519784,1968.0,15.097130888029866,True
21.0,-99.0,4.391675104206768,156.2940045862108,826.0,7.252472582280743,True
21.0,-90.0,4.1966248559441155,21.087639590210163,8.0,1.326370145635054,False
21.0,-87.0,4.116088328387555,18.994332701762854,12.0,1.3179430380899397,False
21.0,-78.0,4.089018660753314,28.239440782409403,64.0,1.7034916058251197,False
21.0,-15.0,7.929283398238773,152.32305242873352,141.0,3.7735470519822014,False
21.0,-12.0,9.941376697377844,446.5185525583548,562.0,9.873721943742458,False
21.0,-9.0,10.202793986198245,732.676785947503,374.0,12.819750753167092,True
21.0,-6.0,11.8804830684515,986.930439196176,282.0,15.81251536428407,True
21.0,-3.0,12.066657085109751,1171.0799175709342,309.0,18.448265280613285,True
21.0,0.0,12.452991993529762,1384.4808736698528,356.0,21.5812502644366,True
21.0,3.0,12.4488043851549,1584.1191382639931,553.0,25.277337897625028,True
21.0,6.0,12.45341993000681,1454.9785277480466,559.0,23.553608406818476,True
21.0,9.0,11.493489441870455,1337.6941037659535,657.0,22.45088592914165,True
21.0,12.0,11.854307579862615,1212.9751414969255,477.0,19.85720242152825,True
21.0,15.0,10.76198044322378,1105.5782762476522,512.0,18.573752991443115,True
21.0,18.0,10.006700716346096,1036.462624299826,1493.0,22.54016243799164,True
21.0,21.0,9.262230645841091,1046.8363980342572,564.0,18.03603828530521,True
21.0,24.0,9.428357258293676,1135.146573487488,745.0,20.140290467960085,True
21.0,27.0,8.660160271445182,917.3632347673207,465.0,15.782792728140215,True
21.0,30.0,9.58830202833222,625.8342491180144,290.0,10.948829103022636,True
21.0,33.0,9.74153785904694,352.43705549381303,351.0,7.541095213605981,False
21.0,36.0,6.050244339229962,115.77790221248428,430.0,4.722263912045537,False
21.0,42.0,7.667696480885327,189.41469950847218,1427.0,10.707251619325053,True
21.0,45.0,9.650335957055283,457.6375098017881,707.0,10.749717383108283,True
21.0,48.0,9.156333047410625,503.22920487875365,348.0,9.573852602253474,True
21.0,51.0,7.98750834836982,344.75570228777224,179.0,6.576782437067948,False
21.0,54.0,7.103302568034856,341.9174009440729,153.0,6.408238304820509,False
21.0,57.0,5.334076805374191,122.51401686290785,130.0,3.3137403489982886,False
21.0,75.0,5.563394642972715,212.50877771324178,224.0,5.005869201345824,False
21.0,78.0,5.382532780305365,512.8900828295,338.0,9.65504732482461,True
21.0,81.0,5.440003883885434,428.370285520034,307.0,8.352268477362061,True
21.0,84.0,5.2448864311215715,189.79312175271224,128.0,4.2173905934018325,False
21.0,87.0,4.532725843224414,11.47532640657924,0.0,1.1558349326013462,False
21.0,93.0,4.682329539990504,55.855000152468214,1.0,1.7635109020705184,False
21.0,96.0,5.024371521781638,267.7615181754999,165.0,5.461201416823288,True
21.0,99.0,4.758674447398533,459.3796017026998,767.0,11.073374991122662,True
21.0,102.0,5.509379083571951,427.6354570122313,1019.0,11.9022895062261,True
21.0,105.0,5.4353952663266965,156.28860193996107,357.0,4.907399214344672,False
24.0,-105.0,6.237274952887429,163.5364379162933,2466.0,15.550824826903263,True
24.0,-102.0,6.331953195779318,415.94659163885996,1857.0,15.933554714455719,True
24.0,-99.0,4.523732527660551,130.35223752281354,178.0,3.660183385559808,False
24.0,-15.0,5.2834184771110495,50.201634777433036,202.0,2.6917382002775403,False
24.0,-12.0,7.391120918650528,304.87667152796286,244.0,6.360225199349736,False
24.0,-9.0,9.414981337887072,542.7252622907082,248.0,9.610209061907817,True
24.0,-6.0,12.001723092116794,718.4393307229042,317.0,12.34140611121704,True
24.0,-3.0,11.950828746845472,932.1285094759298,249.0,14.903305158683128,True
24.0,0.0,12.525512447844308,1170.127745894835,318.0,18.48033478925186,True
24.0,3.0,13.23307948730237,1293.7319501679974,529.0,21.213879883281404,True
24.0,6.0,12.50235303356031,1146.344231860615,1155.0,22.342354668667156,True
24.0,9.0,11.0315251254124,1035.7351037483936,871.0,19.420282708903187,True
24.0,12.0,9.118072422869789,901.0975767798398,916.0,17.816905092670225,True
24.0,15.0,9.907475614215995,800.1857211895275,576.0,14.746522093753782,True
24.0,18.0,8.940191069113862,705.5623747789377,468.0,12.921537049497974,True
24.0,21.0,8.428078689214118,719.30916084934,441.0,12.973218404334036,True
24.0,24.0,8.582106420850721,835.7381614454594,427.0,14.484324232429337,True
24.0,27.0,8.068595193260213,758.7752181496354,688.0,14.74416746247205,True
24.0,30.0,8.721752892185906,490.85064634769435,258.0,8.955751777401689,True
24.0,33.0,9.134441699323933,223.72192225164645,224.0,5.158143704177359,False
24.0,39.0,6.973928505980592,63.21310485249722,558.0,4.648433963896912,False
24.0,42.0,9.46503354219062,334.63419873269993,957.0,10.329332418790065,True
24.0,45.0,9.969423890379202,556.5323878476645,931.0,13.212709826971285,True
24.0,48.0,9.402331398151988,285.5440078196699,479.0,7.272687626191117,False
24.0,51.0,5.784140497632874,49.200105751818576,23.0,1.7831374361096963,False
24.0,54.0,4.599343151180827,13.808778942358252,4.0,1.207523218037225,False
24.0,57.0,5.054275820759427,7.498645103546918,26.0,1.2318316005061671,False
24.0,69.0,4.7221678381411305,28.023442200985077,0.0,1.3805583450893772,False
24.0,72.0,5.919434148909833,184.29762036607585,79.0,3.89776168457131,False
24.0,75.0,5.957060873379929,297.963601667863,465.0,7.371345710649579,True
24.0,78.0,5.830939421692163,559.6620657085354,395.0,10.575210852321911,True
24.0,81.0,5.249055327258438,643.876483565691,349.0,11.488842646822086,True
24.0,84.0,5.484187136349388,421.4891715468415,244.0,7.943822949606107,True
24.0,87.0,5.103493954758641,204.78046976197325,189.0,4.725918779367597,False
24.0,90.0,4.715933575771493,66.41939623607344,11.0,1.9569754008858773,False
24.0,93.0,4.534369684981286,198.54028435091882,310.0,5.2461770614854775,True
24.0,96.0,4.801735287808973,460.8864726342852,175.0,8.133838298373593,True
24.0,99.0,5.958197525833665,710.1852457649921,1926.0,20.274315637488595,True
24.0,102.0,5.66025274304158,585.3567993007905,1899.0,18.444145334504736,True
24.0,105.0,5.797599568493334,375.70394856869297,1183.0,12.01705962156285,True
24.0,108.0,6.050602623378237,238.11745194157362,226.0,5.363634997366569,False
24.0,111.0,6.12529626942006,257.90677048710097,428.0,6.642373943214832,True
24.0,114.0,6.126531414718193,104.4444286422651,865.0,6.74335534096196,True
24.0,117.0,5.240276728409833,40.325136652983836,103.0,2.0626153557475204,False
27.0,-114.0,4.825770992996834,1.411863043286015,70.0,1.3691731001278242,False
27.0,-108.0,6.787935254290939,136.89741295311643,636.0,6.039066867903321,False
27.0,-105.0,7.945493047814072,373.0011463294526,1439.0,13.260355567153965,True
27.0,-102.0,6.196605895952355,421.44553546242514,767.0,10.558230371579732,True
27.0,-99.0,4.824849781434918,131.96571620265556,139.0,3.4870944260320624,False
