lat,lon,hydrogel_thickness_mm_standard,lcow_standard_usd_m3,hydrogel_thickness_mm_simplified,lcow_simplified_usd_m3,lcow_reduction_frac,optimal_thickness_changed
45.0,6.0,3.25,15.94175222322345,3.25,15.815342390400314,0.00792948171901616,False
45.0,9.0,3.25,10.703286615375417,3.25,10.618415099825409,0.007929481719015972,False
45.0,12.0,3.25,9.812974807125299,3.25,9.735163002783034,0.00792948171901598,False
45.0,15.0,3.25,11.760619224995843,3.25,11.667363609846928,0.007929481719016125,False
45.0,18.0,3.25,10.06026079008449,3.25,9.98048813606098,0.007929481719016088,False
45.0,21.0,3.25,10.870770197076562,3.25,10.784570623527218,0.007929481719016106,False
45.0,24.0,3.25,11.960604870160164,3.25,11.865763472493853,0.007929481719016201,False
45.0,27.0,3.25,12.122313605863422,3.25,12.026189941733547,0.007929481719016175,False
45.0,39.0,3.25,11.843520319780868,3.25,11.74960734191637,0.007929481719016113,False
45.0,42.0,3.25,13.396347258912783,3.25,13.290121168221644,0.00792948171901603,False
45.0,45.0,3.25,12.84157513626388,3.25,12.739748100977504,0.007929481719016137,False
45.0,54.0,3.25,14.203166773227391,3.25,14.090543021946946,0.007929481719016213,False
45.0,57.0,3.25,15.9613471525307,3.25,15.834781942073837,0.007929481719016107,False
45.0,60.0,3.25,11.92403385632805,3.25,11.829482447847369,0.007929481719016017,False
45.0,63.0,3.25,16.00301085922767,3.25,15.876115277170205,0.00792948171901616,False
45.0,66.0,3.25,15.811328227436565,3.25,15.685952589303744,0.007929481719016087,False
45.0,69.0,3.25,15.723459040742448,3.25,15.598780159719182,0.007929481719016133,False
45.0,72.0,3.25,15.628773219119465,3.25,15.504845147587808,0.007929481719016114,False
45.0,75.0,3.25,14.99291546867814,3.25,14.874029419554502,0.007929481719016187,False
45.0,78.0,3.25,13.279951086613925,3.25,13.174647957243192,0.007929481719016154,False
45.0,81.0,3.25,13.898742425145524,3.25,13.788532601168018,0.007929481719016177,False
45.0,84.0,3.25,16.26256766937057,3.25,16.133613936332033,0.007929481719016073,False
45.0,87.0,3.25,16.713532970157566,3.25,16.581003316010527,0.007929481719016182,False
45.0,90.0,3.25,18.062304933206462,3.25,17.919080216435308,0.007929481719016071,False
45.0,93.0,3.25,20.399336051472286,3.25,20.23757988917207,0.007929481719016054,False
45.0,96.0,3.25,24.750100884106754,3.25,24.553845411602424,0.00792948171901614,False
45.0,99.0,3.25,19.785643081335937,3.25,19.628753186223506,0.007929481719016156,False
45.0,102.0,3.25,17.242623498194963,3.25,17.105898430378147,0.007929481719016163,False
45.0,105.0,3.25,17.41137613160631,3.25,17.273312942867822,0.007929481719016281,False
45.0,108.0,3.25,16.651580925287128,3.25,16.519542518747347,0.007929481719016074,False
45.0,111.0,3.25,16.457913664512876,3.25,16.327410938976975,0.007929481719016182,False
45.0,114.0,3.25,16.177239683358028,3.25,16.0489625570247,0.007929481719015937,False
45.0,117.0,3.25,15.94713046253066,3.25,15.820677983057259,0.007929481719016116,False
45.0,120.0,3.25,15.804560097434452,3.25,15.679238127064753,0.007929481719016165,False
45.0,123.0,3.25,13.487660564014353,3.25,13.380710406139707,0.007929481719016095,False
45.0,126.0,3.25,13.052939383540718,3.25,12.949436339319506,0.007929481719016106,False
45.0,129.0,1.0,14.917405574172824,1.0,14.874501217615524,0.002876127242365894,False
45.0,132.0,1.0,12.606920901546614,3.25,12.514399498688725,0.00733893736467708,True
45.0,135.0,1.0,13.432688118381733,1.0,13.39405399814625,0.0028761272423660045,False
48.0,-120.0,3.25,19.531606468663348,3.25,19.376730952227067,0.007929481719016014,False
48.0,-117.0,3.25,15.96794104044556,3.25,15.841323543875019,0.007929481719016142,False
48.0,-114.0,3.25,18.336456649680233,3.25,18.19105805188506,0.007929481719016161,False
48.0,-111.0,3.25,15.609542620585625,3.25,15.485767037733488,0.00792948171901611,False
48.0,-108.0,3.25,13.792679169472851,3.25,13.683310372142262,0.007929481719016092,False
48.0,-105.0,3.25,13.705083153713183,3.25,13.596408947388218,0.007929481719016146,False
48.0,-102.0,3.25,12.451238773352188,3.25,12.352506903119787,0.007929481719016107,False
48.0,-99.0,3.25,12.296864283642615,3.25,12.199356523104248,0.00792948171901615,False
48.0,-96.0,3.25,12.518237771550197,3.25,12.418974633986394,0.007929481719015984,False
48.0,-93.0,3.25,13.780731191540179,3.25,13.671457135482186,0.007929481719016114,False
48.0,-90.0,3.25,13.76104244324521,3.25,13.651924508756892,0.007929481719016083,False
48.0,-87.0,3.25,13.369257701525292,3.25,13.263246416984233,0.007929481719016076,False
48.0,-84.0,3.25,14.189167913802486,3.25,14.07665516622194,0.007929481719016031,False
48.0,-81.0,3.25,14.658412211653172,3.25,14.542178599991065,0.007929481719016156,False
48.0,-78.0,3.25,14.768781233660464,3.25,14.651672452856005,0.00792948171901614,False
48.0,-75.0,3.25,15.4473947126507,3.25,15.32490487867031,0.007929481719016144,False
48.0,-72.0,3.25,15.30275147349224,3.25,15.181408585432536,0.007929481719016158,False
48.0,-69.0,3.25,13.622605006719802,3.25,13.51458480935364,0.007929481719016132,False
48.0,-66.0,3.25,12.862619272921469,3.25,12.760625368538173,0.007929481719016149,False
48.0,-57.0,1.0,14.433981348801323,1.0,14.392467381828235,0.0028761272423658735,False
48.0,-54.0,1.0,14.605415014540808,1.0,14.563407982531427,0.002876127242365965,False
48.0,-3.0,1.0,11.829744787298129,1.0,11.795720936045145,0.002876127242365889,False
48.0,0.0,1.0,13.317027236066576,1.0,13.278725771245595,0.0028761272423659576,False
48.0,3.0,1.0,13.239256664274443,1.0,13.201178877513648,0.002876127242365948,False
48.0,6.0,1.0,13.607326578649417,1.0,13.568190175980792,0.002876127242366015,False
48.0,9.0,1.0,13.343220187609319,1.0,13.30484338852685,0.002876127242365844,False
48.0,12.0,1.0,12.542059439277988,1.0,12.505986880449306,0.002876127242366065,False
48.0,15.0,3.25,13.554865018321658,3.25,13.447381963955147,0.007929481719016033,False
48.0,18.0,3.25,11.53498375819305,3.25,11.443517315353311,0.007929481719016038,False
48.0,21.0,3.25,12.30532598060216,3.25,12.207751123192441,0.007929481719016057,False
48.0,24.0,3.25,14.286395716029375,3.25,14.173112002368491,0.007929481719016054,False
48.0,27.0,3.25,13.343728872859428,3.25,13.237920018698581,0.007929481719016135,False
48.0,30.0,3.25,13.984556046712047,3.25,13.873665765191088,0.007929481719016078,False
48.0,33.0,3.25,14.351388944439359,3.25,14.237589868161937,0.007929481719016118,False
48.0,36.0,3.25,14.467368722261467,3.25,14.35264998645603,0.007929481719016113,False
48.0,39.0,3.25,14.350792280019398,3.25,14.236997934981586,0.00792948171901616,False
48.0,42.0,3.25,14.692162246755736,3.25,14.575661014807267,0.007929481719016149,False
48.0,45.0,3.25,15.50686617909795,3.25,15.383904767211563,0.007929481719016113,False
48.0,48.0,3.25,14.957530017398001,3.25,14.83892455656341,0.007929481719016121,False
48.0,51.0,3.25,15.409658175207708,3.25,15.28746757241111,0.00792948171901621,False
48.0,54.0,3.25,15.57849582467213,3.25,15.454966426820622,0.007929481719016192,False
48.0,57.0,3.25,15.143498413586357,3.25,15.023418319753876,0.007929481719016017,False
48.0,60.0,3.25,14.896357064867205,3.25,14.778236673841404,0.007929481719016132,False
48.0,63.0,3.25,15.250769113449671,3.25,15.129838418563637,0.007929481719016095,False
48.0,66.0,3.25,15.687148274893849,3.25,15.562757319424584,0.007929481719016028,False
48.0,69.0,3.25,15.678630873225101,3.25,15.55430745633666,0.007929481719016147,False
48.0,72.0,3.25,15.360349259404412,3.25,15.238549650754264,0.007929481719016002,False
48.0,75.0,3.25,15.534700647073983,3.25,15.411518522282622,0.007929481719016127,False
48.0,78.0,3.25,14.86712675452391,3.25,14.749238144709617,0.007929481719016196,False
48.0,81.0,3.25,15.109244917492159,3.25,14.989436436130768,0.007929481719016078,False
48.0,84.0,3.25,14.691333324774968,3.25,14.574838665748192,0.007929481719016139,False
48.0,87.0,3.25,14.78328512033931,3.25,14.666061331230575,0.007929481719016208,False
48.0,90.0,3.25,18.368452892201855,3.25,18.222800580786533,0.007929481719016048,False
48.0,93.0,3.25,18.1618730915491,3.25,18.017858850886572,0.007929481719016068,False
48.0,96.0,3.25,19.54413139478089,3.25,19.389156562171927,0.007929481719016123,False
48.0,99.0,3.25,19.944927695814087,3.25,19.786774756263032,0.007929481719016066,False
48.0,102.0,3.25,17.568520932997544,3.25,17.42921166742919,0.007929481719015996,False
48.0,105.0,3.25,16.129001839103463,3.25,16.001107213874317,0.00792948171901599,False
48.0,108.0,3.25,16.203624803040924,3.25,16.075138456383414,0.007929481719016192,False
48.0,111.0,3.25,16.628001431788793,3.25,16.49614999841165,0.007929481719016128,False
48.0,114.0,3.25,15.61747566743426,3.25,15.49363717963216,0.007929481719016192,False
48.0,117.0,3.25,16.231942068357938,3.25,16.103231180462764,0.007929481719016192,False
48.0,120.0,3.25,15.74459139952065,3.25,15.619744949844772,0.00792948171901608,False
48.0,123.0,3.25,14.662075699721537,3.25,14.545813038497764,0.007929481719016186,False
48.0,126.0,3.25,14.298190131918389,3.25,14.184812894652325,0.00792948171901618,False
48.0,129.0,3.25,14.003079895654484,3.25,13.892042729611969,0.007929481719016125,False
48.0,132.0,3.25,14.203819187467184,3.25,14.091190262879953,0.00792948171901607,False
48.0,135.0,1.0,15.055861347408118,1.0,15.012558774429554,0.002876127242365934,False
48.0,138.0,1.0,14.783902928881462,1.0,14.741382542919212,0.0028761272423659867,False
51.0,-126.0,1.0,18.57808374477867,1.0,18.524650812009355,0.0028761272423660084,False
51.0,-123.0,3.25,16.99449893807515,3.25,16.859741369421847,0.00792948171901594,False
51.0,-120.0,3.25,20.906659422411746,3.25,20.740880448716034,0.007929481719016215,False
51.0,-117.0,3.25,19.44315684348295,3.25,19.288982686732588,0.007929481719016128,False
51.0,-114.0,3.25,15.849502998162757,3.25,15.723824653883336,0.007929481719016047,False
51.0,-111.0,3.25,15.846152599050527,3.25,15.720500821699616,0.007929481719016078,False
51.0,-108.0,3.25,16.031531055979553,3.25,15.904409323543325,0.00792948171901605,False
51.0,-105.0,3.25,14.823873270542817,3.25,14.706327638439037,0.007929481719016099,False
51.0,-102.0,3.25,14.260658864870184,3.25,14.147579231100071,0.007929481719016083,False
51.0,-99.0,3.25,14.208836624078193,3.25,14.09616791381908,0.007929481719016002,False
51.0,-96.0,3.25,14.159266943200198,3.25,14.046991294819422,0.007929481719016118,False
51.0,-93.0,3.25,15.319699196505558,3.25,15.198221921786043,0.007929481719016017,False
51.0,-90.0,3.25,15.438236311627707,3.25,15.315819099020805,0.007929481719016033,False
51.0,-87.0,3.25,16.341006851077726,3.25,16.211431135981787,0.007929481719016175,False
51.0,-84.0,3.25,15.844647072970902,3.25,15.719007233661518,0.007929481719016071,False
51.0,-81.0,3.25,16.373201652424225,3.25,16.243370649239562,0.007929481719016128,False
51.0,-78.0,3.25,17.097923626306205,3.25,16.962345953478277,0.007929481719016076,False
51.0,-75.0,3.25,17.244105905747155,3.25,17.107369083206756,0.007929481719016081,False
51.0,-72.0,1.0,17.56875693150645,1.0,17.51822695108124,0.0028761272423658978,False
51.0,-69.0,1.0,17.299181370019724,3.25,17.2031251000015,0.005552648299571772,True
51.0,-66.0,1.0,16.99121788154748,1.0,16.942348976917387,0.002876127242365944,False
51.0,-63.0,1.0,17.245892169997298,1.0,17.19629078970826,0.0028761272423660574,False
51.0,-60.0,1.0,16.052808209296447,1.0,16.006638290289214,0.002876127242365981,False
51.0,-57.0,1.0,15.82086595766204,1.0,15.775363134083388,0.002876127242365923,False
51.0,-3.0,1.0,18.102377364192474,1.0,18.050312623503732,0.002876127242365912,False
51.0,0.0,1.0,15.552380495709446,1.0,15.507649870482096,0.0028761272423659164,False
51.0,3.0,1.0,14.4049507952784,1.0,14.363520323871159,0.0028761272423660153,False
51.0,6.0,1.0,14.419434946953526,1.0,14.37796281728307,0.0028761272423659273,False
51.0,9.0,1.0,15.476183724118453,1.0,15.431672250501656,0.0028761272423659307,False
51.0,12.0,1.0,13.847564148661156,1.0,13.807736792172783,0.002876127242365904,False
51.0,15.0,3.25,15.084445783303366,3.25,14.964833946223173,0.00792948171901604,False
51.0,18.0,3.25,14.388214274259983,3.25,14.274123192202952,0.007929481719016135,False
51.0,21.0,3.25,14.401546764666628,3.25,14.28734996287065,0.007929481719016045,False
51.0,24.0,3.25,13.997414626359019,3.25,13.886422382965817,0.007929481719016071,False
51.0,27.0,3.25,14.569961684492588,3.25,14.454429439668639,0.007929481719016137,False
51.0,30.0,3.25,14.183391763328029,3.25,14.070924817627075,0.007929481719016127,False
51.0,33.0,3.25,14.455730101931552,3.25,14.341103654353256,0.007929481719016009,False
51.0,36.0,3.25,15.434110548533274,3.25,15.311726051089405,0.007929481719016186,False
51.0,39.0,3.25,15.57074932959048,3.25,15.447281357430109,0.007929481719016205,False
51.0,42.0,3.25,15.443601495497296,3.25,15.32114173976298,0.007929481719016081,False
51.0,45.0,3.25,15.777662822185414,3.25,15.652554133268094,0.007929481719016184,False
51.0,48.0,3.25,15.551107172191752,3.25,15.427794952159397,0.007929481719016142,False
51.0,51.0,3.25,14.37627093304528,3.25,14.262274555494074,0.0079294817190162,False
51.0,54.0,3.25,14.921411105828613,3.25,14.80309204924302,0.007929481719016163,False
51.0,57.0,3.25,15.312650199423823,3.25,15.191228819597804,0.007929481719016092,False
51.0,60.0,3.25,15.289069077184159,3.25,15.167834683435853,0.007929481719016107,False
51.0,63.0,3.25,15.037771919231789,3.25,14.918530181703508,0.007929481719016014,False
51.0,66.0,3.25,15.07825488490928,3.25,14.958692138444725,0.007929481719016166,False
51.0,69.0,3.25,14.992385418789551,3.25,14.873503572686817,0.007929481719016052,False
51.0,72.0,3.25,15.063396039058881,3.25,14.943951115540864,0.007929481719016123,False
51.0,75.0,3.25,15.183559267145062,3.25,15.063161511506639,0.007929481719016048,False
51.0,78.0,3.25,14.848371937094583,3.25,14.730632043262242,0.007929481719016003,False
51.0,81.0,3.25,15.0750541616922,3.25,14.955516795303884,0.007929481719016132,False
51.0,84.0,3.25,16.60136850878366,3.25,16.46972826068261,0.007929481719016118,False
51.0,87.0,3.25,17.36241296300885,3.25,17.224738026820663,0.007929481719016113,False
51.0,90.0,3.25,17.170356027988113,3.25,17.034204003755185,0.007929481719015988,False
51.0,93.0,3.25,20.7374168315861,3.25,20.57297986392042,0.007929481719016132,False
51.0,96.0,3.25,18.968412913742366,3.25,18.818003230304097,0.007929481719016116,False
51.0,99.0,3.25,19.657426580335095,3.25,19.501553375623427,0.007929481719016073,False
51.0,102.0,3.25,18.010426446849376,3.25,17.8676130995874,0.007929481719016182,False
51.0,105.0,3.25,17.08300706314686,3.25,16.94754767093381,0.007929481719016158,False
51.0,108.0,3.25,17.567044600684206,3.25,17.42774704166594,0.007929481719016177,False
51.0,111.0,3.25,16.54111002893717,3.25,16.409947599350478,0.007929481719016111,False
51.0,114.0,3.25,17.693340643656786,3.25,17.553041622474584,0.007929481719016127,False
51.0,117.0,3.25,17.770172426121967,3.25,17.629264168725268,0.007929481719016156,False
51.0,120.0,3.25,16.58408057565969,3.25,16.452577411908308,0.007929481719016045,False
51.0,123.0,3.25,16.532321650532303,3.25,16.401228908231513,0.007929481719016125,False
51.0,126.0,3.25,15.692986544410536,3.25,15.568549294489868,0.007929481719016014,False
51.0,129.0,3.25,16.09299437222393,3.25,15.96538526754515,0.007929481719016238,False
51.0,132.0,3.25,17.83229992400721,3.25,17.690899027751783,0.00792948171901604,False
51.0,135.0,1.0,18.33957638264476,1.0,18.286829427397187,0.002876127242365871,False
51.0,138.0,1.0,17.39263956561915,1.0,17.34261612114782,0.002876127242365918,False
54.0,-132.0,1.0,17.15748315222487,1.0,17.10813604752032,0.002876127242366123,False
54.0,-129.0,1.0,19.839213431879678,1.0,19.782153329661135,0.0028761272423660123,False
54.0,-126.0,3.25,18.329663314688418,3.25,18.184318584518877,0.007929481719016028,False
54.0,-123.0,3.25,18.92661644542636,3.25,18.776538186319524,0.007929481719016106,False
54.0,-120.0,1.0,19.85009784136733,1.0,19.793006434202145,0.002876127242365889,False
54.0,-117.0,3.25,18.411265815181928,3.25,18.265274019476497,0.007929481719016085,False
54.0,-114.0,3.25,17.28295953899786,3.25,17.14591462728288,0.007929481719016208,False
54.0,-111.0,3.25,17.469535370636933,3.25,17.331011009275763,0.007929481719016095,False
54.0,-108.0,3.25,17.152458045613514,3.25,17.01644794310463,0.007929481719016147,False
54.0,-105.0,3.25,17.5390413545195,3.25,17.39996584672977,0.007929481719016132,False
54.0,-102.0,3.25,17.085130788032327,3.25,16.949654555781624,0.007929481719016179,False
54.0,-99.0,1.0,17.088927271400042,1.0,17.03977734213196,0.002876127242365876,False
54.0,-96.0,3.25,18.344660647594818,3.25,18.19919699634816,0.007929481719016137,False
54.0,-93.0,3.25,18.315730100686842,3.25,18.17049585368301,0.007929481719016198,False
54.0,-90.0,3.25,18.29013563378392,3.25,18.145104337637502,0.00792948171901624,False
54.0,-87.0,1.0,19.25058276459171,3.25,19.192189695992205,0.0030333143320163806,True
54.0,-84.0,1.0,19.59761448961378,1.0,19.541249256694815,0.0028761272423659403,False
54.0,-78.0,1.0,19.149340646622946,1.0,19.094264706315847,0.0028761272423659784,False
54.0,-75.0,1.0,19.186311583807015,1.0,19.131129310380306,0.002876127242365969,False
54.0,-72.0,1.0,20.144594222320276,1.0,20.086655806091052,0.0028761272423659754,False
54.0,-69.0,1.0,19.954636117106073,1.0,19.897244044558164,0.0028761272423659923,False
54.0,-66.0,1.0,20.31720003951219,1.0,20.25876518698995,0.00287612724236595,False
54.0,-63.0,1.0,19.50991555535673,1.0,19.45380255573171,0.0028761272423659954,False
54.0,-60.0,1.0,19.5520877584853,1.0,19.49585346623799,0.0028761272423660175,False
54.0,-9.0,1.0,21.465823147322364,1.0,21.404084708588538,0.0028761272423660795,False
54.0,9.0,1.0,15.8164142685448,1.0,15.770924248590493,0.002876127242365972,False
54.0,12.0,1.0,14.971345342003223,1.0,14.92828584781022,0.002876127242365964,False
54.0,15.0,1.0,15.422782405383659,1.0,15.378424520754454,0.0028761272423658856,False
54.0,18.0,3.25,16.0964848893543,3.25,15.968848106683746,0.007929481719016166,False
54.0,21.0,3.25,15.665491805714208,3.25,15.541272574821399,0.007929481719016205,False
54.0,24.0,3.25,15.869227965831863,3.25,15.7433932127819,0.007929481719016116,False
54.0,27.0,3.25,15.58248647779669,3.25,15.458925436134187,0.007929481719016024,False
54.0,30.0,3.25,15.799311212739045,3.25,15.674030863304585,0.007929481719016083,False
54.0,33.0,3.25,15.596355158762508,3.25,15.472684145647817,0.007929481719016206,False
54.0,36.0,3.25,16.055879324140356,3.25,15.928564522556856,0.00792948171901614,False
54.0,39.0,3.25,15.624166712946414,3.25,15.500275168621245,0.0079294817190161,False
54.0,42.0,3.25,15.202485781809022,3.25,15.081937948718565,0.007929481719016128,False
54.0,45.0,3.25,15.959785336580305,3.25,15.83323251051447,0.007929481719016092,False
54.0,48.0,3.25,15.265120866735366,3.25,15.144076369884017,0.007929481719016073,False
54.0,51.0,3.25,16.303582026215757,3.25,16.174303070584397,0.007929481719016267,False
54.0,54.0,3.25,16.95503174658574,3.25,16.82058713230585,0.007929481719016111,False
54.0,57.0,1.0,18.146887129644693,1.0,18.09469437320698,0.002876127242366012,False
54.0,60.0,1.0,17.109338795290864,3.25,17.021936161673356,0.005108475240525618,True
54.0,63.0,3.25,16.432695611518074,3.25,16.302392852072387,0.007929481719016007,False
54.0,66.0,3.25,16.000129923611148,3.25,15.87325718587999,0.007929481719016189,False
54.0,69.0,3.25,16.605231680712688,3.25,16.47356079966045,0.007929481719016033,False
54.0,72.0,3.25,15.73367621143742,3.25,15.608916313545908,0.007929481719016095,False
54.0,75.0,3.25,16.548837511569943,3.25,16.41761380705098,0.00792948171901615,False
54.0,78.0,3.25,16.493356582787726,3.25,16.362572813279296,0.007929481719016123,False
54.0,81.0,3.25,17.069313860511574,3.25,16.933963048298498,0.00792948171901619,False
54.0,84.0,3.25,16.74020630891929,3.25,16.607465149020157,0.007929481719016087,False
54.0,87.0,3.25,16.105112959015134,3.25,15.977407760223933,0.007929481719016175,False
54.0,90.0,3.25,17.86369886115771,3.25,17.722048987604154,0.007929481719016035,False
54.0,93.0,3.25,16.689196066655374,3.25,16.556859391539753,0.007929481719016194,False
54.0,96.0,1.0,20.780304992833667,1.0,20.720538191539106,0.0028761272423659047,False
54.0,99.0,1.0,20.1596890003733,1.0,20.101707169641703,0.0028761272423659533,False
54.0,102.0,3.25,17.04849205312567,3.25,16.91330634705362,0.007929481719016055,False
54.0,105.0,3.25,19.33362057172271,3.25,19.18031498083684,0.00792948171901623,False
54.0,108.0,3.25,19.94050645197867,3.25,19.78238857059978,0.007929481719016168,False
54.0,111.0,3.25,22.040861447287476,3.25,21.86608883936984,0.007929481719016213,False
54.0,114.0,3.25,19.115820938590833,3.25,18.96424238591429,0.007929481719016215,False
54.0,117.0,3.25,17.688237924707764,3.25,17.547979365442185,0.007929481719016182,False
54.0,120.0,3.25,19.067296459104952,3.25,18.91610268040142,0.007929481719016088,False
54.0,123.0,3.25,18.088169041913936,3.25,17.944739236165603,0.007929481719016303,False
54.0,126.0,3.25,19.423615701111164,3.25,19.269596495492006,0.007929481719016208,False
54.0,129.0,3.25,18.54834807548336,3.25,18.401269288500867,0.00792948171901616,False
54.0,132.0,1.0,19.634592965744076,1.0,19.578121378022534,0.002876127242365915,False
54.0,135.0,1.0,23.252874332238815,1.0,23.18599610690855,0.0028761272423659403,False
54.0,156.0,1.0,18.93499944188225,1.0,18.88053997415327,0.002876127242365984,False
54.0,159.0,1.0,19.31715289952297,1.0,19.261594309823703,0.002876127242365967,False
57.0,-132.0,1.0,24.28386085319994,1.0,24.214017379450226,0.0028761272423660075,False
57.0,-129.0,1.0,24.884798492355607,1.0,24.813226645490957,0.002876127242365907,False
57.0,-126.0,1.0,24.413581576851183,1.0,24.343365009794276,0.0028761272423660092,False
57.0,-123.0,3.25,20.786759963270516,3.25,20.621931730144183,0.00792948171901625,False
57.0,-120.0,3.25,20.21609617106271,3.25,20.055793006044393,0.007929481719016251,False
57.0,-117.0,3.25,19.934748377540476,3.25,19.776676154707584,0.007929481719016064,False
57.0,-114.0,3.25,20.36664189213392,3.25,20.205144977572495,0.007929481719016196,False
57.0,-111.0,1.0,21.018198957299457,3.25,20.875079762844003,0.0068092986818811445,True
57.0,-108.0,1.0,20.38449895317817,1.0,20.325870540416954,0.0028761272423659537,False
57.0,-105.0,1.0,21.02869480528315,1.0,20.968213603282276,0.002876127242365858,False
57.0,-102.0,1.0,20.198108304305247,1.0,20.14001597476698,0.0028761272423658848,False
57.0,-99.0,1.0,21.098711991838513,1.0,21.038029411499956,0.002876127242365839,False
57.0,-96.0,1.0,21.63018039097656,1.0,21.56796923989678,0.0028761272423660383,False
57.0,-93.0,1.0,21.810137771905126,1.0,21.747409040499594,0.00287612724236598,False
57.0,-90.0,1.0,21.58024337327873,1.0,21.518175847415954,0.0028761272423660465,False
57.0,-75.0,1.0,21.47691746635754,1.0,21.415147118950504,0.002876127242366017,False
57.0,-72.0,1.0,22.90762048342122,1.0,22.841735252091073,0.0028761272423658574,False
57.0,-69.0,1.0,24.85866111419286,1.0,24.78716444175359,0.0028761272423658327,False
57.0,-66.0,1.0,24.77419003107967,1.0,24.70293630822373,0.0028761272423659476,False
57.0,-63.0,1.0,24.320776325446463,1.0,24.250826678101358,0.0028761272423659286,False
57.0,-6.0,1.0,25.64846395960223,1.0,25.574695713683173,0.0028761272423660266,False
57.0,-3.0,1.0,25.9062557631514,1.0,25.831746075203302,0.002876127242365869,False
57.0,9.0,1.0,20.12636874516973,1.0,20.068482747731846,0.0028761272423659767,False
57.0,15.0,1.0,18.770235099575245,1.0,18.716249515059744,0.0028761272423659403,False
57.0,24.0,1.0,18.054434395363835,1.0,18.002507544753822,0.0028761272423658293,False
57.0,27.0,1.0,18.01321074637643,1.0,17.961402460226296,0.0028761272423660483,False
57.0,30.0,1.0,16.686571622484514,1.0,16.6385789192594,0.0028761272423658223,False
57.0,33.0,1.0,16.937504767866386,1.0,16.88879034898582,0.0028761272423659914,False
57.0,36.0,1.0,16.642877950137926,1.0,16.595010915474163,0.002876127242365965,False
57.0,39.0,1.0,17.080210926576164,3.25,16.982946401016928,0.005694574029404767,True
57.0,42.0,1.0,17.30491131562778,3.25,17.214971278531074,0.005197370587821686,True
57.0,45.0,3.25,18.064195456867942,3.25,17.920955749223975,0.007929481719016085,False
57.0,48.0,3.25,18.042324774628305,3.25,17.899258490159337,0.007929481719016217,False
57.0,51.0,3.25,19.08995635436753,3.25,18.938582894438756,0.00792948171901616,False
57.0,54.0,1.0,19.00097813587328,1.0,18.946328905025094,0.0028761272423659286,False
57.0,57.0,1.0,19.07738533068792,1.0,19.022516343025217,0.0028761272423659685,False
57.0,60.0,1.0,19.90007501225583,1.0,19.842839864387955,0.0028761272423659424,False
57.0,63.0,3.25,18.994435115225876,3.25,18.843819089216655,0.00792948171901609,False
57.0,66.0,3.25,19.25469125092748,3.25,19.10201152864795,0.007929481719016144,False
57.0,69.0,1.0,19.221019199729263,1.0,19.16573710278288,0.0028761272423660196,False
57.0,72.0,1.0,19.395262896807623,1.0,19.339479652817264,0.0028761272423659793,False
57.0,75.0,1.0,19.565699229161712,1.0,19.50942578859278,0.0028761272423660973,False
57.0,78.0,1.0,19.945153221464732,1.0,19.887788422931315,0.0028761272423659104,False
57.0,81.0,3.25,19.25868862807921,3.25,19.10597720867063,0.007929481719016187,False
57.0,84.0,3.25,18.8705497026917,3.25,18.72091602379642,0.00792948171901623,False
57.0,87.0,1.0,19.410182743735135,1.0,19.354356588366574,0.002876127242366069,False
57.0,90.0,1.0,19.91606545532796,1.0,19.858784316911148,0.002876127242365938,False
57.0,93.0,3.25,20.385859399725454,3.25,20.2242101002889,0.007929481719016043,False
57.0,96.0,3.25,20.067895384393037,3.25,19.908767374803364,0.007929481719016097,False
57.0,99.0,1.0,20.7463048729389,1.0,20.68663586031541,0.0028761272423660504,False
57.0,102.0,3.25,20.133171616054415,3.25,19.973525999779095,0.007929481719016229,False
57.0,105.0,3.25,20.778582832986597,3.25,20.61381944026537,0.007929481719015998,False
57.0,108.0,3.25,21.319449105920206,3.25,21.15039692397532,0.007929481719016092,False
57.0,111.0,3.25,21.364559760986314,3.25,21.195149874926745,0.007929481719016137,False
57.0,114.0,1.0,23.008420777714566,1.0,22.942245631911963,0.0028761272423659316,False
57.0,117.0,3.25,23.45159275045045,3.25,23.265633774453946,0.007929481719016047,False
57.0,120.0,1.0,26.0301340564279,3.25,25.94631104565428,0.003220229699620834,True
57.0,123.0,3.25,23.240158682383107,3.25,23.055876268964116,0.00792948171901614,False
57.0,126.0,3.25,25.290452267853844,3.25,25.089912088930248,0.007929481719016092,False
57.0,129.0,3.25,24.731954923292385,3.25,24.535843338852604,0.007929481719016224,False
57.0,132.0,1.0,24.699105977871483,1.0,24.62806820630644,0.0028761272423660227,False
57.0,135.0,1.0,21.633748200594205,1.0,21.57152678803999,0.0028761272423660153,False
57.0,138.0,1.0,26.763187899584395,1.0,26.68621356577384,0.0028761272423659784,False
57.0,159.0,1.0,23.03502380633973,1.0,22.968772146841765,0.0028761272423660834,False
57.0,162.0,1.0,21.572220139579457,1.0,21.5101756895577,0.0028761272423658973,False
60.0,-162.0,1.0,26.752611070410207,1.0,26.675667156906183,0.002876127242365827,False
60.0,-159.0,1.0,28.007527686059504,1.0,27.926974472690308,0.0028761272423660166,False
60.0,-156.0,1.0,26.24001730544017,1.0,26.16454767682784,0.002876127242365873,False
60.0,-153.0,1.0,26.244775747251055,1.0,26.1692924327546,0.0028761272423660183,False
