lat,lon,mean_rh_frac,mean_t_amb_c,mean_solar_w_m2,salt,hydrogel_thickness_mm,eps_abs,tau_glass,eps_abs_ir,eps_glass_ir,fin_area_ratio,vapor_gap_mm,warmup_method,resolution,mean_yield_kg_m2,mean_eta_thermal,n_periods
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.741823,0.143698,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.755009,0.147518,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.757768,0.148594,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.753999,0.147526,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.749142,0.145847,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.744861,0.144379,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.757034,0.147955,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.759773,0.149050,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.755904,0.147965,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.750956,0.146249,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,3.25,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.746662,0.144781,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.709325,0.130408,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.723506,0.139117,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.723818,0.139886,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.720307,0.138716,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.716585,0.137409,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.740538,0.144099,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.740583,0.142708,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.740060,0.143363,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.735789,0.142009,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.731542,0.140565,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.747333,0.145732,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.747089,0.144113,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.746246,0.144724,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.741701,0.143309,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.737258,0.141814,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.751298,0.146874,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.750489,0.144846,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.749498,0.145454,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.744796,0.143992,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.740253,0.142470,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.753357,0.147357,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.752527,0.145308,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.751409,0.145872,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.746621,0.144388,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,5.5,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.742031,0.142864,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.628272,0.095539,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.711024,0.137058,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.710868,0.136352,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.708851,0.136052,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.705285,0.134841,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.604772,0.097053,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.728179,0.140815,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.727150,0.139780,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.724338,0.139320,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.720073,0.137945,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.609281,0.097735,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.727304,0.134344,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.733278,0.141109,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.730174,0.140592,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.725792,0.139168,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.614344,0.099087,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.730601,0.135014,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.736488,0.141811,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.733238,0.141270,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.728746,0.139820,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.577031,0.085209,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.739732,0.143160,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.738398,0.142238,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.735053,0.141673,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,7.75,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.730496,0.140206,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.229083,0.071744,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.696066,0.129993,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.695885,0.132516,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.696054,0.133022,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.693152,0.132211,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.307081,0.085406,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.712893,0.133583,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.711656,0.135770,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.711116,0.136188,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.707596,0.135247,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.310140,0.086326,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.719385,0.135017,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.717655,0.137032,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.716856,0.137430,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.713095,0.136430,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.311798,0.086822,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.722800,0.135782,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.720808,0.137712,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.719865,0.138087,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.715985,0.137061,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.337267,0.091067,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.724825,0.136238,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.722665,0.138107,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.721653,0.138484,12
-54.0,-69.0,0.777239,5.8087,225.37,LiCl,10.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.717698,0.137438,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.447796,0.136243,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.448236,0.136900,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.442999,0.134832,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.437963,0.132772,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.433805,0.131070,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.458732,0.140074,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.458791,0.140652,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.452995,0.138369,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.447554,0.136143,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.443109,0.134320,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.463074,0.141618,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.462979,0.142163,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.456933,0.139783,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.451332,0.137490,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.446775,0.135619,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.465386,0.142446,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.465202,0.142971,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.459036,0.140544,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.453350,0.138214,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.448733,0.136318,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.466774,0.142945,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.466534,0.143457,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.460297,0.141002,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.454560,0.138650,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,1.0,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.449907,0.136738,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.449871,0.134346,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.454334,0.135575,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.450247,0.134479,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.444466,0.132332,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.439504,0.130438,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.460981,0.138011,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.465657,0.139384,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.460949,0.138099,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.454660,0.135761,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.449334,0.133724,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.465349,0.139471,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.470105,0.140907,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.465149,0.139543,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.458661,0.137128,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.453195,0.135035,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.467677,0.140255,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.472474,0.141725,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.467387,0.140319,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.460793,0.137862,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.455254,0.135739,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.469070,0.140725,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.473893,0.142217,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.468726,0.140785,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.462070,0.138304,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,3.25,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.456486,0.136162,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.396519,0.104130,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.440096,0.129875,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.441261,0.131197,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.436146,0.129521,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.430987,0.127591,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.406477,0.107299,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.451076,0.133480,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.451823,0.134742,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.446156,0.132877,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.440585,0.130788,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,7.55,20.0,aitken-gpu-fixed-round,monthly,0.410037,0.108342,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,7.55,30.0,aitken-gpu-fixed-round,monthly,0.455399,0.134923,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,7.55,40.0,aitken-gpu-fixed-round,monthly,0.455968,0.136157,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,7.55,50.0,aitken-gpu-fixed-round,monthly,0.450083,0.134216,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,7.55,60.0,aitken-gpu-fixed-round,monthly,0.444353,0.132063,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,9.825,20.0,aitken-gpu-fixed-round,monthly,0.411922,0.108898,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,9.825,30.0,aitken-gpu-fixed-round,monthly,0.457705,0.135699,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,9.825,40.0,aitken-gpu-fixed-round,monthly,0.458175,0.136917,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,9.825,50.0,aitken-gpu-fixed-round,monthly,0.452176,0.134934,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,9.825,60.0,aitken-gpu-fixed-round,monthly,0.446361,0.132747,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,12.0,20.0,aitken-gpu-fixed-round,monthly,0.413046,0.109232,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,12.0,30.0,aitken-gpu-fixed-round,monthly,0.459085,0.136167,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,12.0,40.0,aitken-gpu-fixed-round,monthly,0.459497,0.137374,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,12.0,50.0,aitken-gpu-fixed-round,monthly,0.453428,0.135367,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,5.5,0.95,0.9,,,12.0,60.0,aitken-gpu-fixed-round,monthly,0.447564,0.133159,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,3.0,20.0,aitken-gpu-fixed-round,monthly,0.197900,0.068237,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,3.0,30.0,aitken-gpu-fixed-round,monthly,0.430870,0.128827,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,3.0,40.0,aitken-gpu-fixed-round,monthly,0.429555,0.126735,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,3.0,50.0,aitken-gpu-fixed-round,monthly,0.427035,0.126532,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,3.0,60.0,aitken-gpu-fixed-round,monthly,0.422056,0.124772,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,5.275,20.0,aitken-gpu-fixed-round,monthly,0.278765,0.085456,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,5.275,30.0,aitken-gpu-fixed-round,monthly,0.441469,0.132315,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,5.275,40.0,aitken-gpu-fixed-round,monthly,0.439820,0.130124,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,5.275,50.0,aitken-gpu-fixed-round,monthly,0.436814,0.129807,12
-51.0,-75.0,0.877525,4.3908,150.05,LiCl,7.75,0.95,0.9,,,5.275,60.0,aitken-gpu-fixed-round,monthly,0.431376,0.127879,12
