lat,lon,hydrogel_thickness_mm_standard,lcow_standard_usd_m3,hydrogel_thickness_mm_simplified,lcow_simplified_usd_m3,lcow_reduction_frac,optimal_thickness_changed
-18.0,-54.0,3.25,4.955445853487172,3.25,4.916151736182371,0.007929481719016062,False
-18.0,-51.0,3.25,4.645682211666644,3.25,4.608844359496875,0.00792948171901606,False
-18.0,-48.0,3.25,4.981609642115579,3.25,4.942108059527149,0.007929481719016215,False
-18.0,-45.0,3.25,5.058433514691849,3.25,5.018322758610241,0.007929481719016283,False
-18.0,-42.0,3.25,4.7039510095337755,3.25,4.66665111599653,0.007929481719016215,False
-18.0,12.0,3.25,4.484828838237019,3.25,4.4492664699513025,0.007929481719016007,False
-18.0,15.0,3.25,7.227435676493417,3.25,7.170125857421297,0.007929481719016128,False
-18.0,18.0,3.25,7.282757508766284,3.25,7.225009016236495,0.007929481719016106,False
-18.0,21.0,3.25,6.952092413564264,3.25,6.896965923861996,0.007929481719016125,False
-18.0,24.0,3.25,6.327783066722568,3.25,6.277607026573092,0.007929481719016092,False
-18.0,27.0,3.25,5.98120134353225,3.25,5.933773516820956,0.007929481719016177,False
-18.0,30.0,3.25,5.855242643956371,3.25,5.808813604450716,0.007929481719016087,False
-18.0,33.0,3.25,4.33029881708517,3.25,4.295961791777216,0.007929481719016076,False
-18.0,36.0,3.25,4.176306984935181,3.25,4.143191035045138,0.007929481719016068,False
-18.0,45.0,3.25,4.274191650881737,3.25,4.2402995263225,0.007929481719015965,False
-18.0,48.0,3.25,4.658627582786493,3.25,4.621687080533083,0.007929481719016161,False
-18.0,123.0,3.25,4.990208407780965,3.25,4.9506386414373855,0.007929481719016158,False
-18.0,126.0,3.25,5.553636019272889,3.25,5.509598563983995,0.007929481719016154,False
-18.0,129.0,3.25,5.639304459818704,3.25,5.594587698196605,0.007929481719016196,False
-18.0,132.0,3.25,5.659260384855051,3.25,5.61438538309019,0.00792948171901616,False
-18.0,135.0,3.25,5.35645812154287,3.25,5.31398418478942,0.007929481719016215,False
-18.0,138.0,3.25,5.070413948262683,3.25,5.03020819355209,0.007929481719016054,False
-18.0,141.0,3.25,4.896870383513067,3.25,4.85804073932661,0.007929481719016,False
