discount_rate,device_lifetime_years,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
0.11428571428571427,11.0,21.497021836022054,0.0016638301493752347,10.0,27.445470024816704,-9651.34671759388,inf,inf
0.12,11.0,21.497021836022054,0.0016638301493752347,10.0,27.961903057633542,-9628.081068491341,inf,inf
0.04,13.0,21.497021836022054,0.0016638301493752347,10.0,19.53643012976142,-10250.562143164396,inf,inf
0.045714285714285714,13.0,21.497021836022054,0.0016638301493752347,10.0,19.978611447025585,-10197.519715480046,inf,inf
0.05142857142857143,13.0,21.497021836022054,0.0016638301493752347,10.0,20.428640661358347,-10147.17068697031,inf,inf
0.05714285714285714,13.0,21.497021836022054,0.0016638301493752347,10.0,20.8863867982322,-10099.349500589948,inf,inf
0.06285714285714286,13.0,21.497021836022054,0.0016638301493752347,10.0,21.351714401544697,-10053.902153848268,inf,inf
0.06857142857142856,13.0,21.497021836022054,0.0016638301493752347,10.0,21.824483996528972,-10010.685310396246,inf,inf
0.07428571428571429,13.0,21.497021836022054,0.0016638301493752347,10.0,22.30455254662051,-9969.565485582152,inf,inf
0.07999999999999999,13.0,21.497021836022054,0.0016638301493752347,10.0,22.791773902208273,-9930.41829938081,inf,inf
0.08571428571428572,13.0,21.497021836022054,0.0016638301493752347,10.0,23.28599923938449,-9893.1277907263,inf,inf
0.09142857142857141,13.0,21.497021836022054,0.0016638301493752347,10.0,23.787077486998186,-9857.585787840168,inf,inf
0.09714285714285714,13.0,21.497021836022054,0.0016638301493752347,10.0,24.294855740509302,-9823.691329653417,inf,inf
0.10285714285714284,13.0,21.497021836022054,0.0016638301493752347,10.0,24.809179661330123,-9791.350133876846,inf,inf
0.10857142857142857,13.0,21.497021836022054,0.0016638301493752347,10.0,25.32989386052945,-9760.47410768558,inf,inf
0.11428571428571427,13.0,21.497021836022054,0.0016638301493752347,10.0,25.856842265957393,-9730.980897354744,inf,inf
0.12,13.0,21.497021836022054,0.0016638301493752347,10.0,26.389868472025572,-9702.793473518263,inf,inf
0.04,14.0,21.497021836022054,0.0016638301493752347,10.0,18.86078540602042,-10339.3644812221,inf,inf
0.045714285714285714,14.0,21.497021836022054,0.0016638301493752347,10.0,19.30578357606982,-10279.76453955006,inf,inf
0.05142857142857143,14.0,21.497021836022054,0.0016638301493752347,10.0,19.75919498792095,-10223.374080154657,inf,inf
0.05714285714285714,14.0,21.497021836022054,0.0016638301493752347,10.0,20.220867880591747,-10169.98444936159,inf,inf
0.06285714285714286,14.0,21.497021836022054,0.0016638301493752347,10.0,20.690644939736025,-10119.40235189301,inf,inf
0.06857142857142856,14.0,21.497021836022054,0.0016638301493752347,10.0,21.168363912837485,-10071.448608812812,inf,inf
0.07428571428571429,14.0,21.497021836022054,0.0016638301493752347,10.0,21.653858216171518,-10025.957023965582,inf,inf
0.07999999999999999,14.0,21.497021836022054,0.0016638301493752347,10.0,22.146957530333616,-9982.773348784627,inf,inf
0.08571428571428572,14.0,21.497021836022054,0.0016638301493752347,10.0,22.647488381435842,-9941.754336346079,inf,inf
0.09142857142857141,14.0,21.497021836022054,0.0016638301493752347,10.0,23.155274705383693,-9902.766876443362,inf,inf
0.09714285714285714,14.0,21.497021836022054,0.0016638301493752347,10.0,23.670138392959316,-9865.687204260421,inf,inf
0.10285714285714284,14.0,21.497021836022054,0.0016638301493752347,10.0,24.191899813747757,-9830.400175943527,inf,inf
0.10857142857142857,14.0,21.497021836022054,0.0016638301493752347,10.0,24.72037831725065,-9796.798605018708,inf,inf
0.11428571428571427,14.0,21.497021836022054,0.0016638301493752347,10.0,25.255392709829025,-9764.782654183246,inf,inf
0.12,14.0,21.497021836022054,0.0016638301493752347,10.0,25.796761706403373,-9734.259277522187,inf,inf
0.04,16.0,21.497021836022054,0.0016638301493752347,10.0,17.768725077029362,-10506.854098120875,inf,inf
0.045714285714285714,16.0,21.497021836022054,0.0016638301493752347,10.0,18.22000271545605,-10433.625157304738,inf,inf
